time,Committed_AS
2024-11-15 18:25:10,6247.43
2024-11-15 18:25:09,6247.43
2024-11-15 18:25:08,6247.43
2024-11-15 18:25:07,6247.43
2024-11-15 18:25:06,6247.43
2024-11-15 18:25:05,6247.43
2024-11-15 18:25:04,6247.43
2024-11-15 18:25:03,6255.867
2024-11-15 18:25:02,6255.867
2024-11-15 18:25:01,6248.004
2024-11-15 18:25:00,6248.004
2024-11-15 18:24:59,6248.004
2024-11-15 18:24:58,6248.004
2024-11-15 18:24:57,6248.004
2024-11-15 18:24:56,6248.004
2024-11-15 18:24:55,6248.004
2024-11-15 18:24:54,6248.004
2024-11-15 18:24:53,6248.004
2024-11-15 18:24:52,6248.004
2024-11-15 18:24:51,6248.004
2024-11-15 18:24:50,6240.172
2024-11-15 18:24:49,6240.172
2024-11-15 18:24:48,6248.609
2024-11-15 18:24:47,6248.609
2024-11-15 18:24:46,6248.609
2024-11-15 18:24:45,6248.609
2024-11-15 18:24:44,6248.609
2024-11-15 18:24:43,6248.609
2024-11-15 18:24:42,6248.609
2024-11-15 18:24:41,6248.609
2024-11-15 18:24:40,6248.609
2024-11-15 18:24:39,6240.398
2024-11-15 18:24:38,6240.398
2024-11-15 18:24:37,6240.398
2024-11-15 18:24:36,6240.398
2024-11-15 18:24:35,6240.398
2024-11-15 18:24:34,6240.398
2024-11-15 18:24:33,6240.398
2024-11-15 18:24:32,6240.398
2024-11-15 18:24:31,6240.398
2024-11-15 18:24:30,6240.398
2024-11-15 18:24:29,6240.398
2024-11-15 18:24:28,6248.758
2024-11-15 18:24:27,6240.895
2024-11-15 18:24:26,6240.895
2024-11-15 18:24:25,6240.895
2024-11-15 18:24:24,6249.332
2024-11-15 18:24:23,6249.332
2024-11-15 18:24:22,6249.332
2024-11-15 18:24:21,6249.332
2024-11-15 18:24:20,6249.332
2024-11-15 18:24:19,6249.332
2024-11-15 18:24:18,6249.332
2024-11-15 18:24:17,6249.332
2024-11-15 18:24:16,6241.5
2024-11-15 18:24:15,6241.5
2024-11-15 18:24:14,6241.5
2024-11-15 18:24:13,6241.5
2024-11-15 18:24:12,6241.5
2024-11-15 18:24:11,6241.5
2024-11-15 18:24:10,6241.5
2024-11-15 18:24:09,6249.938
2024-11-15 18:24:08,6249.938
2024-11-15 18:24:07,6249.938
2024-11-15 18:24:06,6249.938
2024-11-15 18:24:05,6241.727
2024-11-15 18:24:04,6241.727
2024-11-15 18:24:03,6241.727
2024-11-15 18:24:02,6241.727
2024-11-15 18:24:01,6241.727
2024-11-15 18:24:00,6241.727
2024-11-15 18:23:59,6241.727
2024-11-15 18:23:58,6241.727
2024-11-15 18:23:57,6241.727
2024-11-15 18:23:56,6241.727
2024-11-15 18:23:55,6241.727
2024-11-15 18:23:54,6241.727
2024-11-15 18:23:53,6233.863
2024-11-15 18:23:52,6242.301
2024-11-15 18:23:51,6242.301
2024-11-15 18:23:50,6242.301
2024-11-15 18:23:49,6242.301
2024-11-15 18:23:48,6242.301
2024-11-15 18:23:47,6242.301
2024-11-15 18:23:46,6242.301
2024-11-15 18:23:45,6242.301
2024-11-15 18:23:44,6242.301
2024-11-15 18:23:43,6242.301
2024-11-15 18:23:42,6234.469
2024-11-15 18:23:41,6234.469
2024-11-15 18:23:40,6234.469
2024-11-15 18:23:39,6242.906
2024-11-15 18:23:38,6242.906
2024-11-15 18:23:37,6242.906
2024-11-15 18:23:36,6242.906
2024-11-15 18:23:35,6242.906
2024-11-15 18:23:34,6242.906
2024-11-15 18:23:33,6242.906
2024-11-15 18:23:32,6242.906
2024-11-15 18:23:31,6234.746
2024-11-15 18:23:30,6234.746
2024-11-15 18:23:29,6234.746
2024-11-15 18:23:28,6234.746
2024-11-15 18:23:27,6234.746
2024-11-15 18:23:26,6234.746
2024-11-15 18:23:25,6242.953
2024-11-15 18:23:24,6242.953
2024-11-15 18:23:23,6242.953
2024-11-15 18:23:22,6242.953
2024-11-15 18:23:21,6242.953
2024-11-15 18:23:20,6235.094
2024-11-15 18:23:19,6235.094
2024-11-15 18:23:18,6235.094
2024-11-15 18:23:17,6235.094
2024-11-15 18:23:16,6235.094
2024-11-15 18:23:15,6235.094
2024-11-15 18:23:14,6235.094
2024-11-15 18:23:13,6235.094
2024-11-15 18:23:12,6235.094
2024-11-15 18:23:11,6235.094
2024-11-15 18:23:10,6235.094
2024-11-15 18:23:09,6235.094
2024-11-15 18:23:08,6235.094
2024-11-15 18:23:07,6235.094
2024-11-15 18:23:06,6235.094
2024-11-15 18:23:05,6235.094
2024-11-15 18:23:04,6235.094
2024-11-15 18:23:03,6235.094
2024-11-15 18:23:02,6235.094
2024-11-15 18:23:01,6235.094
2024-11-15 18:23:00,6235.094
2024-11-15 18:22:59,6227.262
